"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","River Valley","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296966029","47.42.2","36237","","p","","0"
"2025-03","River Valley","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296966030","47.42.3","12698","","p","","0"
"2025-03","Andover","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296966260","48.41.1","4180","","p","","0"
"2025-03","Andover","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296966261","48.41.2","3840","","p","","0"
"2025-03","Andover","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296966262","48.41.3","340","","p","","0"
"2025-03","Andover","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296966263","48.42.1","4180","","p","","0"
"2025-03","Andover","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296966264","48.42.2","3840","","p","","0"
"2025-03","Andover","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296966265","48.42.3","340","","p","","0"
"2025-03","Bloomfield","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296966495","49.41.1","57","","p","","0"
"2025-03","Bloomfield","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296966496","49.41.2","57","","p","","0"
"2025-03","Bloomfield","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296966498","49.42.1","57","","p","","0"
"2025-03","Bloomfield","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296966499","49.42.2","57","","p","","0"
"2025-03","Centreville","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296966730","50.41.1","2003","","p","","0"
"2025-03","Centreville","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296966731","50.41.2","1812","","p","","0"
"2025-03","Centreville","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296966732","50.41.3","191","","p","","0"
"2025-03","Centreville","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296966733","50.42.1","2003","","p","","0"
"2025-03","Centreville","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296966734","50.42.2","1812","","p","","0"
"2025-03","Centreville","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296966735","50.42.3","191","","p","","0"
"2025-03","Clair","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296966965","51.41.1","4930","","p","","0"
"2025-03","Clair","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296966966","51.41.2","4745","","p","","0"
"2025-03","Clair","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296966967","51.41.3","185","","p","","0"
"2025-03","Clair","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296966968","51.42.1","4930","","p","","0"
"2025-03","Clair","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296966969","51.42.2","4745","","p","","0"
"2025-03","Clair","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296966970","51.42.3","185","","p","","0"
"2025-03","Edmundston","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296967200","52.41.1","14074","","p","","0"
"2025-03","Edmundston","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296967201","52.41.2","13817","","p","","0"
"2025-03","Edmundston","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296967202","52.41.3","257","","p","","0"
"2025-03","Edmundston","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296967203","52.42.1","14074","","p","","0"
"2025-03","Edmundston","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296967204","52.42.2","13817","","p","","0"
"2025-03","Edmundston","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296967205","52.42.3","257","","p","","0"
"2025-03","Forest City","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296967435","53.41.1","15","","p","","0"
"2025-03","Forest City","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296967436","53.41.2","13","","p","","0"
"2025-03","Forest City","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296967437","53.41.3","2","","p","","0"
"2025-03","Forest City","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296967438","53.42.1","15","","p","","0"
"2025-03","Forest City","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296967439","53.42.2","13","","p","","0"
"2025-03","Forest City","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296967440","53.42.3","2","","p","","0"
"2025-03","Fosterville","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296967670","54.41.1","82","","p","","0"
"2025-03","Fosterville","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296967671","54.41.2","70","","p","","0"
"2025-03","Fosterville","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296967672","54.41.3","12","","p","","0"
"2025-03","Fosterville","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296967673","54.42.1","82","","p","","0"
"2025-03","Fosterville","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296967674","54.42.2","70","","p","","0"
"2025-03","Fosterville","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296967675","54.42.3","12","","p","","0"
"2025-03","Fredericton","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296968140","56.41.1","2728","","p","","0"
"2025-03","Fredericton","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296968141","56.41.2","22","","p","","0"
"2025-03","Fredericton","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296968142","56.41.3","2706","","p","","0"
"2025-03","Fredericton","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296968143","56.42.1","30","","p","","0"
"2025-03","Fredericton","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296968144","56.42.2","14","","p","","0"
"2025-03","Fredericton","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296968145","56.42.3","16","","p","","0"
"2025-03","Gillespie","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296968375","57.41.1","421","","p","","0"
"2025-03","Gillespie","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296968376","57.41.2","402","","p","","0"
"2025-03","Gillespie","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296968377","57.41.3","19","","p","","0"
"2025-03","Gillespie","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296968378","57.42.1","421","","p","","0"
"2025-03","Gillespie","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296968379","57.42.2","402","","p","","0"
"2025-03","Gillespie","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296968380","57.42.3","19","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296968610","58.41.1","2641","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296968611","58.41.2","2596","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296968612","58.41.3","45","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296968613","58.42.1","2641","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296968614","58.42.2","2596","","p","","0"
"2025-03","Grand Falls/Grand-Sault","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296968615","58.42.3","45","","p","","0"
"2025-03","River de Chute","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296968845","59.41.1","53","","p","","0"
"2025-03","River de Chute","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296968846","59.41.2","53","","p","","0"
"2025-03","River de Chute","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296968848","59.42.1","53","","p","","0"
